,HRUGroup:,HBVEC,HYPR,StMary,Milk,Glaciers,Babb,Havre,Malta,RockyBoy,FlatTop,ManyGlacier,band600,band800,band1000,band1200,band1400,band1600,band1800,band2000,band2200,band2400,band2600,
time,day,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,
70,1981-12-09,0.0172282,0.141883,0.0982558,0.132817,0,0.199404,0.150661,0.288798,0.0633804,0,0.176972,0.207901,0.129349,0.093157,0.0285475,0.0264765,0.0353589,0.0376304,0.0170716,0,0,0,
71,1981-12-10,0.0167236,0.129399,0.103505,0.12034,0,0.271033,0.143868,0.29183,0.0798649,0,0.297756,0.192134,0.116717,0.0824911,0.0298272,0.0303529,0.0450136,0.0487061,0.0227064,0,0,0,
72,1981-12-11,0.0869158,0.200427,0.185489,0.190589,0,0.214593,0.280835,0.420121,0.117904,0,0.623315,0.296134,0.179467,0.132758,0.097903,0.0857873,0.146618,0.308113,0.0799168,0,0,0,
73,1981-12-12,0.0126298,0.146412,0.112471,0.135861,0,0.149661,0.150378,0.34896,0.0544918,0,0.141187,0.224606,0.129818,0.0883897,0.0374162,0.0193328,0.0340783,0.0503188,0.0120963,0,0,0,
74,1981-12-13,0.00743167,0.0907887,0.0637404,0.0845911,0,0.109554,0.104586,0.254699,0.0389957,0,0.118064,0.145084,0.0794355,0.0508873,0.021264,0.0133005,0.0157105,0.0157604,0.00723149,0,0,0,
75,1981-12-14,0.00460956,0.0369018,0.034154,0.0340073,0,0.0916452,0.0325185,0.135752,0.0150176,0,0.0957079,0.0831502,0.0232316,0.0170193,0.0111515,0.00871219,0.0106442,0.0111135,0.00414018,0,0,0,
76,1981-12-15,0.0131245,0.0318248,0.0556669,0.0285249,0,0.117917,0.0594996,0.0875381,0.154951,0,0.140849,0.0477694,0.0254568,0.0260226,0.022761,0.0220349,0.0347929,0.0466819,0.0112016,0,0,0,
77,1981-12-16,0.00767183,0.0250915,0.0422097,0.0223426,0,0.136424,0.0488024,0.0725979,0.041272,0,0.144028,0.0332203,0.0210965,0.0235239,0.0163192,0.0140968,0.0234122,0.0277737,0.0108121,0,0,0,
78,1981-12-17,0.00812303,0.0362879,0.073967,0.0312048,0,0.162521,0.0488497,0.0731465,0.0241838,0,0.139273,0.047132,0.0301246,0.0353705,0.026527,0.0151716,0.0234836,0.0248658,0.0118974,0,0,0,
79,1981-12-18,0.0053983,0.0530912,0.0179654,0.0507997,0,0.0581398,0.0661087,0.161959,0.0313621,0,0.133532,0.0972019,0.0443113,0.0205883,0.00849407,0.0103363,0.011363,0.0129581,0.00355111,0,0,0,
80,1981-12-19,0.00738089,0.0362993,0.082853,0.0305779,0,0.170364,0.032779,0.0683991,0.00812356,0,0.203967,0.0575176,0.0270477,0.0283601,0.0309794,0.0150824,0.0213951,0.0264693,0.0134809,0,0,0,
81,1981-12-20,0.019894,0.0981067,0.14142,0.087906,0,0.271605,0.0776327,0.142934,0.0525915,0,0.285312,0.116029,0.0917804,0.0851214,0.0458025,0.0298659,0.0670616,0.108667,0.0326018,0,0,0,
82,1981-12-21,0.015993,0.154858,0.126399,0.143474,0,0.203713,0.159725,0.348113,0.0706915,0,0.170128,0.227313,0.139757,0.0984603,0.0429278,0.0251505,0.0455954,0.0645175,0.0219964,0,0,0,
83,1981-12-22,0.00742667,0.0837219,0.0584977,0.0780792,0,0.120837,0.084021,0.200385,0.0327827,0,0.115033,0.121257,0.0766165,0.0531148,0.0203539,0.013358,0.0174791,0.0183877,0.00905086,0,0,0,
84,1981-12-23,0.00773789,0.0781615,0.0607307,0.0725794,0,0.107577,0.0752206,0.186482,0.0266916,0,0.102177,0.119232,0.0696276,0.0466105,0.0205367,0.0122762,0.0226369,0.0330207,0.00812012,0,0,0,
85,1981-12-24,0.00454101,0.0750812,0.0304113,0.0712271,0,0.0538282,0.0808601,0.199526,0.0293612,0,0.0547085,0.122123,0.0663882,0.0402851,0.00896702,0.00730835,0.00803576,0.00788743,0.0016332,0,0,0,
86,1981-12-25,0.00902963,0.0752494,0.0734897,0.0690665,0,0.10909,0.109385,0.201106,0.0756587,0,0.0918327,0.112184,0.0657345,0.0522779,0.0246399,0.0145928,0.0232055,0.0306113,0.0104465,0,0,0,
87,1981-12-26,0.00883822,0.0803665,0.0744066,0.073947,0,0.138604,0.111741,0.14998,0.0748308,0,0.105375,0.100208,0.0772688,0.0586799,0.0264464,0.0161215,0.0226584,0.0223264,0.00991369,0,0,0,
88,1981-12-27,0.00766093,0.0794627,0.0757959,0.0728708,0,0.122516,0.0925455,0.180129,0.0390421,0,0.108313,0.119459,0.0684388,0.0569918,0.0266387,0.0133264,0.018778,0.0193489,0.00614056,0,0,0,
89,1981-12-28,0.0172594,0.0370685,0.0310234,0.0355712,0,0.0453453,0.034081,0.116552,0.0175337,0,0.116835,0.0766741,0.0275422,0.0136325,0.00825439,0.0270991,0.055879,0.0800206,0.0342751,0,0,0,
90,1981-12-29,0.00238939,6.24106e-06,0.000968926,0.000171338,0,0,0,0,0.0369841,0,0.0261739,2.04905e-06,0,2.84657e-05,0.00116961,0.00382515,0.00411403,0.0058062,0.00105218,0,0,0,
91,1981-12-30,0.000482876,6.05581e-06,0.000781966,1.84862e-06,0,0,0,0,0.000201116,0,0.0316827,1.0327e-07,0,2.41126e-07,9.16419e-05,0.000970467,0.0015758,0.00273488,0.000569539,0,0,0,
92,1981-12-31,0.00151145,6.62072e-06,0.00214816,1.29561e-05,0,0,0,0,0.00260779,0,0.0311446,2.20243e-07,0,2.3456e-06,0.00017081,0.00206164,0.00583983,0.0122102,0.00203838,0,0,0,
93,1982-01-01,0.00374311,2.00187e-05,0.00504298,5.32772e-05,0,0,0,0,0.0105742,0,0.0667234,2.77393e-07,0,8.12873e-06,0.000626118,0.00578058,0.0131758,0.0218639,0.00840265,0,0,0,
94,1982-01-02,0.00635119,3.25484e-05,0.00430957,0.00036018,0,0,0,0,0.0609811,0,0.0561582,2.25778e-05,0,7.58712e-05,0.00279077,0.00930849,0.0134819,0.0257474,0.00382378,0,0,0,
95,1982-01-03,0.00162267,9.89211e-06,0.00207095,3.16287e-05,0,0,0,0,0.00914638,0,0.0630077,1.505e-07,0,4.25805e-06,0.000292171,0.00292931,0.00529184,0.00938672,0.00107581,0,0,0,
96,1982-01-04,0.00976123,6.0546e-05,0.0148923,3.58456e-05,0,0.0754838,0,0,0.00727099,0,0.165225,7.31013e-07,0,5.26462e-06,0.000998765,0.0127819,0.0385621,0.0825584,0.0208654,0,0,0,
97,1982-01-05,0.0201804,6.13047e-05,0.0238079,0.00045789,0,0,0,0,0.0898776,0,0.144617,9.57463e-06,0,8.30951e-05,0.00358919,0.0307494,0.066119,0.117301,0.0379781,0,0,0,
98,1982-01-06,0.00704645,1.85514e-05,0.00806154,0.000173177,0,0,0,0,0.0401014,0,0.0467075,2.24091e-07,0,3.15275e-05,0.00124958,0.0103702,0.0230297,0.0436323,0.0126286,0,0,0,
99,1982-01-07,0.000148615,1.85345e-07,0.00021402,6.44133e-07,0,0,0,0,0.000123942,0,0.00494195,8.30151e-08,0,8.10855e-08,5.63647e-06,0.000179636,0.000624686,0.00142397,0.000134736,0,0,0,
100,1982-01-08,0.0035741,0.0163588,0.0389201,0.013703,0,0.0518924,0.044013,0,0.00681697,0,0.0321207,0.0116975,0.0153766,0.0244726,0.0117253,0.00480123,0.00881389,0.0175025,0.00418396,0,0,0,
101,1982-01-09,0.0113992,0.0056812,0.0248614,0.00500026,0,0.181954,0.00181711,0,0.0813538,0,0.152903,0.000198925,0.00539019,0.0104643,0.0137916,0.0196746,0.0346242,0.0485363,0.0131056,0,0,0,
102,1982-01-10,0.0134037,0.000102657,0.0111351,0.000662791,0,0.0528065,0,0,0.180367,0,0.225291,3.10824e-06,0,9.57248e-05,0.00508682,0.0258029,0.029376,0.0358185,0.0155993,0,0,0,
103,1982-01-11,0.00840649,4.4024e-05,0.0119527,7.87213e-05,0,0.0141265,0,0,0.018536,0,0.138608,1.41859e-07,0,1.0618e-05,0.00101317,0.0135133,0.0312807,0.049572,0.0198673,0,0,0,
104,1982-01-12,0.0125635,0.000474472,0.0184807,0.000474161,0,0.103826,0,0,0.0961738,0,0.11649,6.50773e-06,0.000103428,0.000913227,0.00667602,0.0212108,0.0375083,0.042704,0.0188806,0,0,0,
105,1982-01-13,0.00627472,0.00169221,0.00815102,0.0017155,0,0.0984394,0.0308581,0,0.0682798,0,0.108778,0.0012461,0.00197088,0.000249016,0.00396449,0.0128751,0.0150277,0.0162302,0.00591046,0,0,0,
106,1982-01-14,0.00694252,0.0133111,0.0750283,0.00876537,0,0.155851,0.0687579,0,0.0344343,0,0.129958,0.00369566,0.0116672,0.0253892,0.023245,0.0136724,0.0231057,0.0288912,0.0105914,0,0,0,
107,1982-01-15,0.061931,0.18176,0.200871,0.169148,0,0.267892,0.171201,0.414901,0.135175,0,0.676458,0.261347,0.167239,0.112986,0.0477671,0.0875018,0.225519,0.418202,0.14599,0,0,0,
108,1982-01-16,0.0367304,9.48445e-05,0.0518558,0.000273056,0,0,0,0,0.0687899,0,0.391399,7.31595e-07,0,4.28573e-05,0.00264805,0.0512126,0.14088,0.290712,0.0686937,0,0,0,
109,1982-01-17,0.00572222,1.15725e-05,0.00320097,0.000350842,0,0,0,0,0.089476,0,0.029879,8.83504e-06,0,3.8601e-05,0.00207336,0.00939017,0.0127526,0.0215762,0.00326568,0,0,0,
110,1982-01-18,0.0278392,0.121311,0.116244,0.112748,0,0.152388,0.15952,0.341259,0.0820029,0,0.416106,0.182396,0.10903,0.0735862,0.0312394,0.038245,0.0943911,0.206357,0.0262646,0,0,0,
111,1982-01-19,0.0380379,0.0521628,0.0685283,0.0497752,0,0.0873667,0.123161,0.0602096,0.112839,0,0.414152,0.0594216,0.0531049,0.0389628,0.0122427,0.0501292,0.13696,0.271443,0.0911589,0,0,0,
112,1982-01-20,0.00311974,2.65286e-05,0.00413298,5.8419e-05,0,0.0104251,0,0,0.00468619,0,0.0739227,1.13547e-06,0,1.18357e-05,0.000783567,0.00468801,0.0102778,0.0199451,0.00405315,0,0,0,
113,1982-01-21,0.00255761,6.36202e-06,0.00230832,0.000101936,0,0,0,0,0.0210552,0,0.0205372,1.40803e-06,0,1.53597e-05,0.00070599,0.00373747,0.00733008,0.0126985,0.00404821,0,0,0,
114,1982-01-22,0.00318549,1.06314e-05,0.000603918,0.000274577,0,0,0,0,0.057567,0,0.00166219,4.54698e-06,0,5.57886e-05,0.00187582,0.00524233,0.0041262,0.0027354,0.000968019,0,0,0,
115,1982-01-23,0.00399425,9.00922e-06,0.00545876,3.99414e-05,0,0,0,0,0.00742391,0,0.036896,2.13279e-06,0,7.14417e-06,0.00035266,0.00601955,0.0149612,0.0259719,0.00873152,0,0,0,
116,1982-01-24,0.0235881,8.0364e-05,0.0254121,0.000697898,0,0.0271205,0,0,0.170408,0,0.19303,3.71981e-06,0,0.000101335,0.00487151,0.0374602,0.074613,0.125558,0.0374183,0,0,0,
117,1982-01-25,0.0352577,0.0367704,0.154541,0.0291077,0,0.207953,0.0389254,0.0700927,0.298848,0,0.370533,0.0292275,0.0246671,0.087826,0.0328549,0.0536847,0.115664,0.232599,0.0393992,0,0,0,
