time [d],date,hour,rainfall [mm/day],snowfall [mm/d SWE],Channel Storage [mm],Reservoir Storage [mm],Rivulet Storage [mm],Surface Water [mm],Cum. Losses to Atmosphere [mm],Ponded Water [mm],Soil Water[0] [mm],Soil Water[1] [mm],Soil Water[2] [mm],Net Lake Storage [mm],Snow Melt (Liquid) [mm],Snow [mm],Canopy [mm],Canopy Snow [mm],Glacier Liquid Storage [mm],Glacier Ice [mm],Depression [mm], Total [mm], Cum. Inputs [mm], Cum. Outflow [mm], MB Error [mm]
102,1982-01-11,00:00:00.00,0,2.33398,0.43392,0,0.0685281,0,10.4912,0,31.7284,-0.012876,-0.00236422,0.0798178,0,23.7012,0,0,2.13496e-09,-0.0022324,0.705145,67.1908,68.6307,2.29534,-7.10543e-14
103,1982-01-12,00:00:00.00,0,0.303122,0.433925,0,0.0685301,0,10.4972,0,31.7284,-0.0128791,-0.00236422,0.0813324,0,23.9967,0,0,1.73354e-09,-0.0022324,0.705144,67.4937,68.9339,2.2955,-1.42109e-13
104,1982-01-13,00:00:00.00,0,1.51401,0.433933,0,0.0685317,0,10.506,0,31.7282,-0.0128821,-0.00236422,0.0822882,0,25.5011,0,0,1.40759e-09,-0.0022324,0.705036,69.0076,70.4479,2.29566,-2.84217e-14
105,1982-01-14,00:00:00.00,0,1.36071,0.433939,0,0.0685308,0,10.5103,0,31.7263,-0.0128849,-0.00236422,0.0821532,0,26.8594,0,0,1.14292e-09,-0.0022324,0.705011,70.3681,71.8086,2.29582,-4.26326e-14
106,1982-01-15,00:00:00.00,0,0.140476,0.433942,0,0.0685301,0,10.5228,0,31.7172,-0.0128876,-0.00236422,0.0822056,0,26.9976,0,0,9.28024e-10,-0.0022324,0.703628,70.5084,71.9491,2.29599,-7.10543e-14
107,1982-01-16,00:00:00.00,0,1.58731,0.433959,0,0.0685486,0,10.6954,0,31.5964,-0.0128902,-0.00236422,0.0929379,0,28.5299,0,0,7.53532e-10,-0.0022324,0.695832,72.0956,73.5364,2.29616,-5.68434e-14
108,1982-01-17,00:00:00.00,0,1.40998,0.433994,0,0.0685575,0,10.7237,0,31.5964,-0.0128928,-0.00236422,0.100352,0,29.904,0,0,6.11848e-10,-0.0022324,0.695832,73.5054,74.9463,2.29634,-7.10543e-14
109,1982-01-18,00:00:00.00,0,1.45732,0.434023,0,0.0685568,0,10.728,0,31.5964,-0.0128952,-0.00236422,0.100439,0,31.3567,0,0,4.96805e-10,-0.0022324,0.695832,74.9625,76.4037,2.29653,-1.42109e-14
110,1982-01-19,00:00:00.00,0,0.970646,0.43404,0,0.0685585,0,10.8334,0,31.5126,-0.0128975,-0.00236422,0.103313,0,32.3077,0,0,4.03393e-10,-0.0022324,0.690756,75.9329,77.3743,2.29674,-5.68434e-14
111,1982-01-20,00:00:00.00,0,2.19793,0.434057,0,0.0685679,0,10.9011,0,31.4729,-0.0128997,-0.00236422,0.10926,0,34.4725,0,0,3.27544e-10,-0.0022324,0.689746,78.1306,79.5722,2.29695,-7.10543e-14
112,1982-01-21,00:00:00.00,0,0.200475,0.434075,0,0.0685673,0,10.9033,0,31.4729,-0.0129018,-0.00236422,0.109468,0,34.6703,0,0,2.65958e-10,-0.0022324,0.689745,78.3309,79.7727,2.29718,-2.84217e-14
113,1982-01-22,00:00:00.00,0,0.485868,0.434084,0,0.0685667,0,10.9053,0,31.4729,-0.0129039,-0.00236422,0.109617,0,35.1539,0,0,2.15951e-10,-0.0022324,0.689745,78.8165,80.2586,2.29741,-7.10543e-14
114,1982-01-23,00:00:00.00,0,0.914014,0.434086,0,0.0685658,0,10.9077,0,31.4729,-0.0129058,-0.00236422,0.109502,0,36.0653,0,0,1.75346e-10,-0.0022324,0.689745,79.7303,81.1726,2.29765,0
115,1982-01-24,00:00:00.00,0,0.431766,0.434086,0,0.0685662,0,10.9108,0,31.4729,-0.0129077,-0.00236422,0.109981,0,36.4933,0,0,1.42377e-10,-0.0022324,0.689745,80.1618,81.6044,2.29789,-7.10543e-14
116,1982-01-25,00:00:00.00,0,3.34288,0.434092,0,0.0685728,0,10.9286,0,31.4729,-0.0129095,-0.00236422,0.113568,0,39.8145,0,0,1.15606e-10,-0.0022324,0.689745,83.5045,84.9473,2.29813,-1.42109e-14
117,1982-01-26,00:00:00.00,0,3.04448,0.434107,0,0.0685768,0,10.9811,0,31.4463,-0.0129112,-0.00236422,0.117304,0,42.832,0,0,9.38692e-11,-0.0022324,0.686793,86.5487,87.9917,2.29837,-2.84217e-14
118,1982-01-27,00:00:00.00,0,0.0420647,0.43412,0,0.0685753,0,11.0408,0,31.391,-0.0129129,-0.00236422,0.117146,0,42.8727,0,0,7.62194e-11,-0.0022324,0.683679,86.5905,88.0338,2.29861,-2.84217e-14
119,1982-01-28,00:00:00.00,0.112915,0.347909,0.439546,0,0.0758308,0,11.2311,2.09442e-19,31.9073,-0.00540813,0.0127061,0.127781,0.714626,41.7974,0,0,6.18882e-11,-0.0022324,0.750572,87.0493,88.4946,2.3007,-9.9476e-14
120,1982-01-29,00:00:00.00,0,0.586427,0.44373,0,0.0703506,0,11.3629,-1.79098e-35,31.8009,-0.0089256,0.0127061,0.131628,0.000415591,43.0765,0,0,5.02516e-11,-0.0022324,0.742605,87.6306,89.081,2.30581,-8.52651e-14
121,1982-01-30,00:00:00.00,0,0.0401243,0.44871,0,0.0788383,0,11.3749,5.01006e-52,31.7919,-0.0107884,-0.0059268,0.131531,0,43.1154,0,0,4.0803e-11,-0.0022324,0.740994,87.6634,89.1212,2.31312,5.68434e-14
122,1982-01-31,00:00:00.00,0,0.479383,0.450786,0,0.0690832,0,11.4126,3.68392e-68,31.7606,-0.0117755,-0.0059268,0.13162,0,43.5906,0,0,3.3131e-11,-0.0022324,0.738509,88.1338,89.6006,2.32208,1.42109e-14
123,1982-02-01,00:00:00.00,0,1.22435,0.443228,0,0.0688508,0,11.4423,1.05708e-84,31.7424,-0.0122991,-0.0059268,0.132521,0,44.8051,0,0,2.69015e-11,-0.0022324,0.735658,89.3496,90.8249,2.33068,-7.10543e-14
124,1982-02-02,00:00:00.00,0,3.60532,0.437988,0,0.0687308,0,11.5381,6.70738e-101,31.6666,-0.0125775,-0.0059268,0.134632,0,48.3925,0,0,2.18433e-11,-0.0022324,0.731105,92.949,94.4302,2.33661,-8.52651e-14
125,1982-02-03,00:00:00.00,0,2.22688,0.43549,0,0.0686702,0,11.5809,3.56569e-117,31.6415,-0.012726,-0.0059268,0.137752,0,50.6007,0,0,1.77362e-11,-0.0022324,0.728623,95.1728,96.6571,2.33961,4.26326e-14
126,1982-02-04,00:00:00.00,0,0.49531,0.434618,0,0.0686367,0,11.5859,1.97096e-133,31.6414,-0.0128057,-0.0059268,0.138713,0,51.09,0,0,1.44013e-11,-0.0022324,0.728559,95.6669,97.1524,2.3409,-4.26326e-14
127,1982-02-05,00:00:00.00,0,0.0720025,0.434363,0,0.0686174,0,11.5869,1.08457e-149,31.6414,-0.0128489,-0.0059268,0.138662,0,51.1607,0,0,1.16935e-11,-0.0022324,0.728559,95.7382,97.2244,2.34152,2.84217e-14
128,1982-02-06,00:00:00.00,0,0.0348449,0.434282,0,0.0686063,0,11.5871,6.00173e-166,31.6414,-0.0128729,-0.0059268,0.138393,0,51.1953,0,0,9.49483e-12,-0.0022324,0.728559,95.7727,97.2593,2.34193,-9.9476e-14
129,1982-02-07,00:00:00.00,0,0.0322127,0.434246,0,0.0685999,0,11.5874,3.32113e-182,31.6414,-0.0128866,-0.0059268,0.138139,0,51.2272,0,0,7.70956e-12,-0.0022324,0.728559,95.8045,97.2915,2.34228,-7.10543e-14
130,1982-02-08,00:00:00.00,0,1.99217,0.434227,0,0.0685964,0,11.6676,1.84185e-198,31.5707,-0.0128947,-0.0059268,0.138288,0,53.2134,0,0,6.25996e-12,-0.0022324,0.724706,97.7964,99.2836,2.3426,-2.84217e-14
131,1982-02-09,00:00:00.00,0,0.238757,0.434215,0,0.0685944,0,11.6738,1.02114e-214,31.5686,-0.0129,-0.0059268,0.138605,0,53.4481,0,0,5.08293e-12,-0.0022324,0.724049,98.0348,99.5224,2.34291,4.26326e-14
132,1982-02-10,00:00:00.00,0,0.0755157,0.434207,0,0.0685925,0,11.6751,5.66667e-231,31.5686,-0.0129037,-0.0059268,0.138583,0,53.5221,0,0,4.1272e-12,-0.0022324,0.724049,98.1101,99.5979,2.34321,-1.42109e-14
133,1982-02-11,00:00:00.00,0,0.00948788,0.4342,0,0.0685906,0,11.6751,3.14389e-247,31.5686,-0.0129065,-0.0059268,0.138303,0,53.5315,0,0,3.35118e-12,-0.0022324,0.724049,98.1192,99.6074,2.34351,4.26326e-14
134,1982-02-12,00:00:00.00,0,0.0756526,0.434194,0,0.068589,0,11.6771,1.745e-263,31.5673,-0.0129088,-0.0059268,0.138046,0,53.6069,0,0,2.72107e-12,-0.0022324,0.723531,98.1946,99.6831,2.3438,0
135,1982-02-13,00:00:00.00,0,0.413643,0.434188,0,0.0685878,0,11.6855,9.6842e-280,31.5623,-0.0129108,-0.0059268,0.138133,0,54.0176,0,0,2.20944e-12,-0.0022324,0.722732,98.608,100.097,2.34409,-1.42109e-14
136,1982-02-14,00:00:00.00,0,0.751713,0.434183,0,0.0685874,0,11.7166,5.37554e-296,31.5381,-0.0129126,-0.0059268,0.138733,0,54.7631,0,0,1.79401e-12,-0.0022324,0.721141,99.3594,100.848,2.34438,4.26326e-14
137,1982-02-15,00:00:00.00,0.000332393,0.993932,0.434182,0,0.0685894,0,11.8302,2.98366e-312,31.4439,-0.0129142,-0.0059268,0.140987,0.000332393,55.7392,0,0,1.45669e-12,-0.0022324,0.717024,100.353,101.843,2.34467,1.7053e-13
138,1982-02-16,00:00:00.00,0.177568,0.258704,0.438102,0,0.0731193,0,12.0773,-4.55494e-19,31.3323,-0.0124913,0.0109667,0.144031,0.284953,55.7364,0,0,1.18279e-12,-0.0022324,0.70627,100.789,102.279,2.34556,0
139,1982-02-17,00:00:00.00,0.0588743,0.214736,0.448115,0,0.0772522,0,12.2268,4.28205e-19,31.3548,-0.011987,0.0423319,0.14549,0.174547,55.9029,0,0,9.60398e-13,-0.0022324,0.700876,101.059,102.553,2.34903,-2.84217e-14
140,1982-02-18,00:00:00.00,0.267851,0.343753,0.466532,0,0.0898581,0,12.4197,-2.79318e-18,32.9431,0.000604881,0.0479834,0.146984,0.919327,53.8447,0,0,7.79818e-13,-0.0022324,0.782129,101.659,103.164,2.36083,-1.13687e-13
141,1982-02-19,00:00:00.00,0.0423282,0.0435539,0.486901,0,0.0986639,0,12.6025,1.33862e-18,34.6572,0.0235225,0.064695,0.148145,1.36157,51.3664,0,0,6.33192e-13,-0.0022324,0.905931,101.713,103.25,2.39209,4.26326e-14
142,1982-02-20,00:00:00.00,0.0162032,0.0499191,0.513218,0,0.111186,0,12.8321,-1.0624e-19,34.7379,0.00868636,-9.04791e-06,0.147968,0.386475,52.1053,0,0,5.14136e-13,-0.0022324,0.892197,101.733,103.316,2.43873,-1.27898e-13
143,1982-02-21,00:00:00.00,0.162982,0.0662051,0.55021,0,0.144354,0,13.0134,2.3141e-18,37.3784,0.0738578,0.0175635,0.149906,1.57008,47.8712,0,0,4.17465e-13,-0.0022324,1.11351,101.88,103.545,2.52039,0
144,1982-02-22,00:00:00.00,0.282918,0.153102,0.60688,0,0.203699,0,13.3067,4.90391e-18,40.4119,0.110842,0.121779,0.161341,1.36902,44.6432,0,0,3.38971e-13,-0.0022324,1.22869,102.162,103.981,2.67488,-2.84217e-14
145,1982-02-23,00:00:00.00,2.92058,0.20207,0.67167,0,0.232655,0,13.6656,1.97335e-18,44.8841,0.157205,0.118403,0.165957,1.45313,42.3323,0,0,2.75235e-13,-0.0022324,1.37106,105.05,107.104,2.90955,-5.68434e-14
146,1982-02-24,00:00:00.00,0,4.50137,0.660403,0,0.132684,0,13.8282,6.1153e-36,44.7576,0.0732441,0.0742284,0.168327,0.0131895,48.2555,0,0,2.23484e-13,-0.0022324,1.35032,109.311,111.605,3.14926,2.84217e-14
147,1982-02-25,00:00:00.00,0,2.93481,0.614326,0,0.129387,0,13.9471,7.22035e-52,44.6663,0.0415067,-0.0155676,0.170055,0,51.1872,0,0,1.81463e-13,-0.0022324,1.33694,112.075,114.54,3.32052,7.10543e-14
148,1982-02-26,00:00:00.00,0,0.332434,0.571563,0,0.0821613,0,14.0474,4.88382e-68,44.5787,0.0244263,-0.0255737,0.16977,0,51.5177,0,0,1.47343e-13,-0.0022324,1.32607,112.29,114.873,3.43793,4.26326e-14
149,1982-02-27,00:00:00.00,0,0.0454705,0.510265,0,0.0737028,0,14.0756,1.6163e-84,44.5546,0.0151294,-0.0264503,0.169362,0,51.5632,0,0,1.19639e-13,-0.0022324,1.32208,112.255,114.918,3.5182,1.42109e-14
150,1982-02-28,00:00:00.00,0,0.100903,0.470048,0,0.071855,0,14.1702,5.11157e-101,44.4716,0.00992982,-0.0277324,0.169221,0,51.6624,0,0,9.71438e-14,-0.0022324,1.31201,112.307,115.019,3.56709,8.52651e-14
151,1982-03-01,00:00:00.00,0,0.570954,0.450206,0,0.0701615,0,14.3627,2.26721e-117,44.3051,0.00688498,-0.0277836,0.170014,0,52.2256,0,0,7.88782e-14,-0.0022324,1.29265,112.853,115.59,3.59205,-2.84217e-14
152,1982-03-02,00:00:00.00,0,0.00469849,0.441668,0,0.0695884,0,14.5904,1.02955e-133,44.1004,0.00497327,-0.0278265,0.169523,0,52.2303,0,0,6.40471e-14,-0.0022324,1.26979,112.847,115.595,3.60345,-9.9476e-14
153,1982-03-03,00:00:00.00,0,5.27789,0.438263,0,0.0692765,0,14.7138,4.94378e-150,44.0023,0.00366588,-0.0278449,0.17211,0,57.4889,0,0,5.20046e-14,-0.0022324,1.26081,118.119,120.873,3.60883,-8.52651e-14
154,1982-03-04,00:00:00.00,0,1.62939,0.436813,0,0.0691069,0,14.7792,2.53031e-166,43.9458,0.00268924,-0.0278587,0.17182,0,59.1149,0,0,4.22264e-14,-0.0022324,1.25531,119.746,122.502,3.61177,9.9476e-14
155,1982-03-05,00:00:00.00,0,1.01634,0.436157,0,0.06902,0,14.8683,1.32422e-182,43.8849,0.00189903,-0.0278665,0.177034,0,60.103,0,0,3.42867e-14,-0.0022324,1.24976,120.76,123.518,3.61366,2.84217e-14
156,1982-03-06,00:00:00.00,0,0.552141,0.435847,0,0.0689681,0,14.8955,7.12784e-199,43.869,0.00121844,-0.027872,0.179409,0,60.6431,0,0,2.78399e-14,-0.0022324,1.24772,121.311,124.07,3.61506,5.68434e-14
157,1982-03-07,00:00:00.00,0,0.0344847,0.435681,0,0.068931,0,14.9042,3.86247e-215,43.8615,0.000606396,-0.0278754,0.17913,0,60.677,0,0,2.26053e-14,-0.0022324,1.24717,121.344,124.105,3.61623,5.68434e-14
158,1982-03-08,00:00:00.00,0,0.142841,0.435572,0,0.0689055,0,15.0324,2.11794e-231,43.7468,4.07097e-05,-0.0278778,0.179042,0,60.817,0,0,1.83549e-14,-0.0022324,1.23617,121.486,124.248,3.61729,5.68434e-14
159,1982-03-09,00:00:00.00,0,0.562424,0.435496,0,0.0688935,0,15.1853,1.16344e-247,43.6208,-0.000490759,-0.0278793,0.183069,0,61.3584,0,0,1.49037e-14,-0.0022324,1.22587,122.047,124.81,3.61827,7.10543e-14
160,1982-03-10,00:00:00.00,0,0.0640122,0.435438,0,0.0688775,0,15.2423,6.42442e-264,43.5702,-0.000994826,-0.0278803,0.182839,0,61.421,0,0,1.21014e-14,-0.0022324,1.22074,122.11,124.874,3.61921,1.42109e-13
161,1982-03-11,00:00:00.00,0.199437,0.558761,0.443513,0,0.079709,0,15.5522,1.28564e-18,43.4827,0.00989944,-0.0123372,0.200338,0.202868,61.6324,0,0,9.82605e-15,-0.0022324,1.27585,122.865,125.632,3.62283,1.56319e-13
162,1982-03-12,00:00:00.00,0.0568185,0.799987,0.450305,0,0.0722496,0,15.8986,2.21913e-21,43.1921,0.00431636,-0.0134897,0.202053,0.0807563,62.5767,0,0,7.9785e-15,-0.0022324,1.25215,123.713,126.489,3.6311,1.13687e-13
163,1982-03-13,00:00:00.00,0.176292,0.786239,0.452065,0,0.0775945,0,16.2722,2.24703e-20,43.1252,0.00437592,-0.0263482,0.207184,0.189122,63.1016,0,0,6.47833e-15,-0.0022324,1.26396,124.665,127.452,3.64229,-2.84217e-14
164,1982-03-14,00:00:00.00,0,0.516725,0.45129,0,0.0702196,0,16.5326,1.95501e-35,42.8898,0.00163123,-0.0267311,0.208108,0,63.7967,0,0,5.26024e-15,-0.0022324,1.2484,125.17,127.968,3.65399,4.26326e-14
165,1982-03-15,00:00:00.00,0.00038148,0.0456609,0.444522,0,0.0696552,0,16.8453,-5.94877e-52,42.6033,2.0408e-05,-0.0270639,0.208291,0.00752488,63.8261,0,0,4.27118e-15,-0.0022324,1.23076,125.206,128.014,3.66374,8.52651e-14
166,1982-03-16,00:00:00.00,0.274019,1.35178,0.440145,0,0.0695234,0,17.1649,1.63329e-20,42.4733,0.000391656,-0.0270366,0.213079,0.23874,65.0301,0,0,3.46809e-15,-0.0022324,1.2243,126.825,129.64,3.6704,1.7053e-13
167,1982-03-17,00:00:00.00,5.9194,4.57492,0.468926,0,0.129084,0,17.4639,2.27133e-18,47.6786,0.0761981,-0.0268588,0.222401,1.72544,68.1285,0,0,2.816e-15,-0.0022324,1.42265,137.287,140.135,3.70334,5.68434e-14
168,1982-03-18,00:00:00.00,0.538529,2.83849,0.499451,0,0.112687,0,17.7158,5.97973e-20,47.7938,0.0626448,-0.0269391,0.223978,0.63097,72.1591,0,0,2.28652e-15,-0.0022324,1.4201,140.589,143.512,3.77769,0
169,1982-03-19,00:00:00.00,0.000648715,2.65104,0.485945,0,0.0826943,0,18.0329,8.45486e-52,47.5271,0.0347984,-0.0270869,0.228247,0.0638454,75.3525,0,0,1.85659e-15,-0.0022324,1.39025,143.169,146.163,3.84968,0
170,1982-03-20,00:00:00.00,0,5.04804,0.464158,0,0.0759721,0,18.3307,4.12023e-68,47.2785,0.0202814,-0.0271018,0.233485,0,80.4324,0,0,1.5075e-15,-0.0022324,1.36724,148.173,151.211,3.89325,-5.68434e-14
171,1982-03-21,00:00:00.00,0,6.54326,0.451803,0,0.072701,0,18.5868,2.1281e-84,47.0603,0.0123043,-0.0271128,0.23471,0,86.9541,0,0,1.22405e-15,-0.0022324,1.34916,154.693,157.755,3.91738,-5.68434e-14
172,1982-03-22,00:00:00.00,0,0.0698966,0.444945,0,0.0709553,0,18.8517,1.13718e-100,46.8146,0.00780748,-0.0271192,0.234174,0,87.0232,0,0,9.93901e-16,-0.0022324,1.33084,154.749,157.825,3.931,-2.84217e-13
173,1982-03-23,00:00:00.00,0,0.0218651,0.44099,0,0.0700285,0,19.103,6.19005e-117,46.5807,0.00515578,-0.0271238,0.233627,0,87.0442,0,0,8.07022e-16,-0.0022324,1.31432,154.763,157.846,3.93905,-8.52651e-14
174,1982-03-24,00:00:00.00,0,0.049028,0.438694,0,0.069538,0,19.3634,3.40215e-133,46.337,0.0034763,-0.0271266,0.232999,0,87.0922,0,0,6.55281e-16,-0.0022324,1.29874,154.807,157.895,3.94402,8.52651e-14
175,1982-03-25,00:00:00.00,1.70812e-05,2.12023,0.437411,0,0.0692978,0,19.8206,1.87913e-149,45.9467,0.00231401,-0.0271286,0.244516,1.70812e-05,89.1566,0,0,5.32071e-16,-0.0022324,1.27571,156.924,160.016,3.94724,-2.84217e-14
176,1982-03-26,00:00:00.00,0,0.387009,0.436726,0,0.0691564,0,20.126,1.04051e-165,45.6653,0.00143643,-0.0271298,0.246272,0,89.5322,0,0,4.32028e-16,-0.0022324,1.26088,157.309,160.403,3.94949,8.52651e-14
177,1982-03-27,00:00:00.00,0,0.00418544,0.436351,0,0.069072,0,20.2327,5.76871e-182,45.5654,0.000720116,-0.0271307,0.245558,0,89.5363,0,0,3.50795e-16,-0.0022324,1.25424,157.311,160.407,3.9512,-2.84217e-14
178,1982-03-28,00:00:00.00,1.1999e-07,0.0114484,0.436129,0,0.0690201,0,20.5305,3.20026e-198,45.2819,9.9278e-05,-0.0271312,0.244769,7.88358e-08,89.5477,0,0,2.84837e-16,-0.0022324,1.24028,157.321,160.418,3.95262,2.84217e-14
179,1982-03-29,00:00:00.00,0.00369071,0.10059,0.435985,0,0.0689866,0,20.9583,1.77594e-214,44.8733,-0.000461334,-0.0271316,0.244321,0.00283728,89.6465,0,0,2.3128e-16,-0.0022324,1.22367,157.424,160.523,3.95388,8.52651e-14
180,1982-03-30,00:00:00.00,0.657323,0.710497,0.435944,0,0.0690282,0,21.3275,-1.00853e-19,44.8384,0.0004243,-0.0270219,0.244105,0.576448,90.1014,0,0,1.87793e-16,-0.0022324,1.22666,158.791,161.89,3.95505,0
181,1982-03-31,00:00:00.00,0.469408,0.733064,0.439633,0,0.0739352,0,21.7279,1.9751e-19,44.8986,0.00873207,-0.0270489,0.243514,0.570456,90.813,0,0,1.52483e-16,-0.0022324,1.24433,159.991,163.093,3.95743,1.98952e-13
182,1982-04-01,00:00:00.00,0,0.080713,0.442613,0,0.0705173,0,22.1345,1.46187e-35,44.5079,0.00516228,-0.0271209,0.243184,0.0162037,91.4462,0,0,1.23813e-16,-0.0022324,1.23002,160.067,163.174,3.96201,2.55795e-13
183,1982-04-02,00:00:00.00,3.42794e-05,1.55179,0.440729,0,0.0697623,0,22.4098,-4.0575e-52,44.2676,0.00305318,-0.027121,0.250308,3.42794e-05,92.9802,0,0,1.00533e-16,-0.0022324,1.22131,161.613,164.725,3.96728,-2.84217e-14
184,1982-04-03,00:00:00.00,0.00282886,0.573194,0.438685,0,0.0693872,0,22.7688,8.68724e-296,43.9247,0.00168994,-0.0271211,0.250278,0.0184869,93.5332,0,0,8.16299e-17,-0.0022324,1.20936,162.185,165.301,3.97158,-2.84217e-14
185,1982-04-04,00:00:00.00,0,0.965926,0.437359,0,0.0691902,0,23.0138,4.82236e-312,43.6969,0.000726485,-0.0271211,0.252336,0,94.5042,0,0,6.62813e-17,-0.0022324,1.20302,163.148,166.267,3.97459,-5.68434e-14
186,1982-04-05,00:00:00.00,0,2.5983,0.43663,0,0.0690863,0,23.0879,0,43.6426,-1.84373e-05,-0.0271211,0.255993,0,97.0804,0,0,5.38187e-17,-0.0022324,1.20109,165.744,168.866,3.9767,-1.98952e-13
187,1982-04-06,00:00:00.00,0,1.83148,0.436243,0,0.0690233,0,23.195,0,43.5459,-0.000639913,-0.0271211,0.256275,0,98.904,0,0,4.36994e-17,-0.0022324,1.19779,167.574,170.697,3.97831,-1.42109e-13
188,1982-04-07,00:00:00.00,0,0.391964,0.436026,0,0.0689846,0,23.3686,0,43.3816,-0.00118693,-0.0271212,0.256394,0,99.2916,0,0,3.54828e-17,-0.0022324,1.19219,167.965,171.089,3.97964,-1.7053e-13
189,1982-04-08,00:00:00.00,0,2.60666,0.435908,0,0.0689743,0,23.6141,0,43.1631,-0.00168579,-0.0271212,0.262266,0,101.87,0,0,2.88111e-17,-0.0022324,1.18694,170.57,173.696,3.98082,1.7053e-13
190,1982-04-09,00:00:00.00,0,1.47651,0.435843,0,0.0689565,0,23.9197,0,42.8698,-0.00215078,-0.0271212,0.262476,0,103.34,0,0,2.33939e-17,-0.0022324,1.18071,172.046,175.172,3.98193,2.84217e-14
191,1982-04-10,00:00:00.00,0,1.37748,0.435799,0,0.0689459,0,24.1933,0,42.6171,-0.00258979,-0.0271212,0.264487,0,104.701,0,0,1.89952e-17,-0.0022324,1.17373,173.422,176.55,3.98298,-1.42109e-13
192,1982-04-11,00:00:00.00,0,0.504416,0.435761,0,0.0689333,0,24.6036,0,42.2226,-0.00300733,-0.0271212,0.264794,0,105.197,0,0,1.54236e-17,-0.0022324,1.16469,173.926,177.054,3.98401,-5.68434e-14
193,1982-04-12,00:00:00.00,0.00153667,0.00629569,0.437247,0,0.0716812,0,25.0393,-6.61018e-19,42.0228,0.0029794,-0.0270828,0.264036,0.567325,104.314,0,0,1.25236e-17,-0.0022324,1.24125,173.931,177.062,3.98624,-5.68434e-14
194,1982-04-13,00:00:00.00,0.251445,0.175441,0.469786,0,0.110662,0,25.6451,-3.60938e-18,44.3255,0.0488544,0.000605165,0.2637,1.45742,100.712,0,0,1.01688e-17,-0.0022324,1.31333,174.345,177.489,3.99915,2.27374e-13
195,1982-04-14,00:00:00.00,0.0668907,0.0175676,0.604727,0,0.274958,0,26.355,6.23682e-18,50.0795,0.21572,0.0134473,0.263727,2.89961,91.9746,0,0,8.25682e-18,-0.0022324,1.63675,174.316,177.573,4.11294,-5.68434e-14
196,1982-04-15,00:00:00.00,0.08902,0.106042,0.722347,0,0.221332,0,27.1344,-4.99343e-19,53.0528,0.208778,0.0106588,0.267144,2.11772,88.6701,0,0,6.70433e-18,-0.0022324,1.86606,174.269,177.768,4.35472,-2.27374e-13
197,1982-04-16,00:00:00.00,0.394253,0.163101,0.790934,0,0.321636,0,27.9667,3.44363e-18,58.4967,0.371384,0.00492243,0.268082,1.96337,82.3155,0,0,5.44374e-18,-0.0022324,1.99193,174.489,178.326,4.6922,-1.42109e-13
198,1982-04-17,00:00:00.00,0.0492208,0.0659604,0.827014,0,0.230455,0,28.6661,3.01766e-18,59.2601,0.286476,-0.0145654,0.267497,0.411709,82.2977,0,0,4.42018e-18,-0.0022324,1.99468,174.225,178.441,5.07132,-1.13687e-13
199,1982-04-18,00:00:00.00,0.0102366,0.0328462,0.744173,0,0.130874,0,29.3089,7.13577e-52,58.7066,0.166068,-0.0173587,0.266952,0.0370256,82.6962,0,0,3.58907e-18,-0.0022324,1.9236,173.961,178.484,5.3786,-5.68434e-14
200,1982-04-19,00:00:00.00,0.0479916,0.161863,0.665336,0,0.157899,0,30.1217,2.38919e-18,58.949,0.16999,-0.018591,0.268882,0.32729,81.3718,0,0,2.91423e-18,-0.0022324,1.9288,173.94,178.694,5.60932,-5.68434e-14
201,1982-04-20,00:00:00.00,0.345444,0.730151,0.632233,0,0.148237,0,30.7752,1.94717e-84,59.0238,0.150879,-0.0189316,0.271681,0.250485,81.6376,0,0,2.36628e-18,-0.0022324,1.94418,174.813,179.769,5.81166,8.52651e-14
202,1982-04-21,00:00:00.00,0.0893601,0.139452,0.577493,0,0.0990834,0,31.2987,5.12102e-20,58.6048,0.0950708,-0.0192653,0.271757,0.0718504,81.9651,0,0,1.92136e-18,-0.0022324,1.91438,174.877,179.998,5.97683,0
203,1982-04-22,00:00:00.00,0.00611891,0.00637618,0.517764,0,0.0859311,0,31.9983,5.75394e-117,57.9805,0.0700093,-0.0193758,0.270983,0.0454628,81.9611,0,0,1.56009e-18,-0.0022324,1.87296,174.781,180.011,6.08468,5.68434e-14
204,1982-04-23,00:00:00.00,0.000281488,0.000221775,0.562574,0,0.280601,0,33.2744,2.61033e-18,62.898,0.238544,-0.019468,0.270048,1.11588,73.787,0,0,1.26675e-18,-0.0022324,2.19178,174.597,180.011,6.26951,2.84217e-14
205,1982-04-24,00:00:00.00,0.000211383,6.12376e-05,0.71879,0,0.576175,0,35.3341,-3.09842e-18,82.2243,0.507502,-0.0105775,0.2691,1.36434,49.6006,0,0,1.02857e-18,-0.0022324,3.45162,174.034,180.012,6.83318,-1.42109e-13
206,1982-04-25,00:00:00.00,0.00242438,0.00128164,0.849251,0,0.520154,0,37.6855,2.15552e-17,95.3037,0.505094,0.0633628,0.268201,0.942671,32.5499,0,0,8.35174e-19,-0.0022324,4.52278,173.208,180.015,7.66215,-5.68434e-14
207,1982-04-26,00:00:00.00,0.0695508,0.107077,0.861344,0,0.329867,0,39.6819,5.99462e-18,100.192,0.382744,0.128985,0.270394,0.630698,25.3936,0,0,6.7814e-19,-0.0022324,4.81491,172.684,180.192,8.36319,2.84217e-14
