,HRUGroup:,HBVEC,HYPR,StMary,Milk,Glaciers,Babb,Havre,Malta,RockyBoy,FlatTop,ManyGlacier,band600,band800,band1000,band1200,band1400,band1600,band1800,band2000,band2200,band2400,band2600,DisableHRUs,
time,day,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,
44,1981-11-13,0.380597,0.0712303,0.22591,0.0943182,2.64401,0.0958331,0.119062,0.00886704,1.53417,1.53445,1.49604,0.0400771,0.062265,0.146577,0.205637,0.360224,0.51917,0.959482,1.20342,1.24477,1.16311,2.32715,0,
45,1981-11-14,0.52072,0.891502,0.132738,0.907095,2.03182,0.00452308,1.02839,2.31546,2.62511,1.20591,1.17692,1.83321,0.744347,0.369617,0.367017,0.580828,0.432262,0.578049,0.768765,0.775088,0.685278,1.77022,0,
46,1981-11-15,1.88092,0.965034,2.28848,0.968079,21.0092,0.969298,2.14986,0.320158,2.44728,13.2711,12.9383,0.782264,1.14561,0.624253,0.525951,1.60079,3.84343,8.69831,10.7787,11.0731,10.3685,18.6511,0,
47,1981-11-16,0.235541,0.00992554,0.318609,0.0119832,4.49909,0.142441,0.00824367,0.00347817,0.062495,1.9075,1.86041,0.0116146,0.00911319,0.00702401,0.0244411,0.191188,0.546724,1.33382,1.72405,1.71902,1.50294,3.20716,0,
48,1981-11-17,1.15105,0.151114,0.738899,0.219113,2.49856,0.932044,0.00216939,0.293155,2.09827,2.16382,2.10602,0.17929,0.0949839,0.227376,0.983691,1.11331,1.34598,1.71791,1.91573,1.95593,1.93648,2.30235,0,
49,1981-11-18,16.1616,6.50654,18.7805,6.66522,37.7201,24.2689,7.54742,7.2709,14.5175,39.2924,38.2288,6.2813,5.731,8.00832,12.7943,19.1298,25.1393,32.1246,34.5699,35.6379,36.1005,41.1389,0,
50,1981-11-19,1.42377,2.60124,1.03149,2.58739,6.98552,0.336057,1.06252,2.27017,2.76424,3.9733,3.87585,2.55102,2.88161,1.95458,1.30475,0.926042,1.05204,1.87948,2.4747,2.48433,2.22385,5.49611,0,
51,1981-11-20,0.0930524,0.18296,0.0309926,0.184325,0.247157,0.0360989,0.00159701,0.168328,0.0368466,0.251341,0.245307,0.240463,0.198571,0.079205,0.0802502,0.0798943,0.0595471,0.0989674,0.127632,0.130697,0.111303,0.278119,0,
52,1981-11-21,0.221875,0.0141257,0.300534,0.0158568,4.44086,0.087951,0.0129481,0.0441602,0.0159671,1.83067,1.7853,0.0234423,0.00991613,0.0150772,0.0348358,0.151719,0.456286,1.2524,1.65433,1.66232,1.46547,3.20715,0,
53,1981-11-22,0.318278,0.0194123,0.426661,0.0222628,3.98237,0.215734,0,0.0172834,0.0790801,3.63764,3.54742,0.0202505,0.0163373,0.0249208,0.0470377,0.223496,0.729069,1.79255,2.24865,2.32459,2.23253,4.09817,0,
54,1981-11-23,0.455595,0.0380402,0.593383,0.0430519,10.013,0.0751893,0.0149929,0.0166311,0.529602,3.38235,3.2998,0.0694239,0.0281454,0.0331378,0.0674823,0.332835,0.927262,2.50554,3.35004,3.35793,2.90018,7.31894,0,
55,1981-11-24,0.233006,0.427942,0.190479,0.423958,2.70323,0.0229412,0.0543114,0.230665,0.0431162,1.33888,1.3067,0.395036,0.514678,0.216344,0.133624,0.134388,0.288869,0.77156,1.0272,1.0226,0.900399,2.23195,0,
56,1981-11-25,0.0981573,0.582065,0.0488284,0.56793,0.619878,0.0328519,0.299055,0.183873,0.251225,0.324758,0.316686,0.477794,0.77498,0.109423,0.064687,0.0795909,0.115383,0.205517,0.255609,0.258638,0.233632,0.504448,0,
57,1981-11-26,0.129957,0.332119,0.103679,0.326642,1.83032,0.0136379,0.0575511,0.612168,0.158472,0.896468,0.87553,0.57586,0.334114,0.0691738,0.0614014,0.0990075,0.177956,0.442611,0.604769,0.576108,0.482306,1.46152,0,
58,1981-11-27,0.0301904,0.032267,0.042098,0.0312919,0.264573,0.0152558,0,0.00457844,0.000189648,0.117229,0.113403,0.0528834,0.0347518,0.00163781,0.00220454,0.0243623,0.0810358,0.18026,0.202931,0.234991,0.239044,0.15792,0,
59,1981-11-28,0.0706539,0.0818828,0.0868283,0.080248,0.0486999,0.125026,0.0208979,0.216678,0.00783118,0.0743725,0.0719466,0.199151,0.0573403,0.0321055,0.0285882,0.0914181,0.185872,0.188753,0.171039,0.173144,0.182847,0.0822727,0,
60,1981-11-29,0.0334268,0.0156195,0.0217457,0.0171581,0.299616,0.0138615,0.000641323,0.0204896,0.00176331,0.183649,0.179123,0.0173511,0.0135007,0.0226434,0.020242,0.022824,0.0402847,0.0928563,0.116819,0.122575,0.111047,0.271397,0,
61,1981-11-30,0.0273463,0.000664185,0.0391368,0.000759149,0.588949,0.00372317,0.000194499,0.00055228,0.00289072,0.353113,0.344711,0.000205948,0.00059475,0.00118837,0.0022142,0.0184313,0.0587569,0.165379,0.22357,0.219964,0.190207,0.463636,0,
62,1981-12-01,0.11349,0.10618,0.100229,0.107451,1.68356,0.0202494,0.145787,0.188603,0.273414,0.709489,0.692356,0.151249,0.104431,0.06986,0.0496557,0.0839259,0.170046,0.410189,0.554621,0.555483,0.479819,1.27733,0,
63,1981-12-02,0.816706,0.601106,0.818319,0.60894,11.3617,0.11516,0.21366,0.555818,1.76991,4.70174,4.58675,0.905095,0.597342,0.308886,0.271011,0.645546,1.46405,3.4787,4.49753,4.48761,3.89781,8.31168,0,
64,1981-12-03,1.94162,0.317883,1.99463,0.373802,19.0563,1.05342,0.324602,0.174452,5.10101,10.5554,10.2883,0.472945,0.244973,0.37107,0.649026,1.79089,3.93644,7.85538,9.6077,9.67226,8.83833,15.0535,0,
65,1981-12-04,0.179345,0.012392,0.162811,0.0198004,1.34573,0.142892,0.0331123,0,0.65833,0.934471,0.910589,0.00441866,0.0119604,0.0198672,0.0677628,0.185511,0.331984,0.639002,0.77373,0.806618,0.789095,1.38379,0,
66,1981-12-05,0.0279503,0.000656584,0.0432855,0.000506656,0.580565,0.0087268,0,0,0,0.295365,0.287913,0.000123066,0.000712959,0.000462673,0.00179185,0.0201403,0.0630553,0.174246,0.229536,0.230361,0.202067,0.350242,0,
67,1981-12-06,1.34206,0.017043,2.00167,0.0161673,21.6094,0.317731,0.00630612,0,0.0197494,16.7025,16.2874,0.000973604,0.0135499,0.0199469,0.0677518,0.930299,3.2678,8.39294,10.7105,11.1361,10.5278,20.3248,0,
68,1981-12-07,2.33933,3.64196,2.89271,3.55214,21.6467,3.55239,0.108045,1.70496,0.000270836,14.5392,14.1615,2.87008,4.36307,2.44158,0.735928,1.96495,5.1857,10.5248,12.499,12.7987,12.1807,18.2513,0,
