time,date,hour,precip [mm/day],sub113496 [m3/s],sub113500 [m3/s],sub113518 [m3/s],sub113637 [m3/s],sub113637 (observed) [m3/s],sub113827 [m3/s],sub113827 (observed) [m3/s],sub113850 [m3/s],sub113850 (observed) [m3/s],sub113884 [m3/s],sub113884 (observed) [m3/s],sub113981 [m3/s],sub113991 [m3/s],sub113991 (observed) [m3/s],sub114036 [m3/s],sub114036 (observed) [m3/s],sub114115 [m3/s],sub114115 (observed) [m3/s],sub114119 [m3/s],sub114119 (observed) [m3/s],sub114215 [m3/s],sub114261 [m3/s],sub114261 (observed) [m3/s],sub114285 [m3/s],sub114285 (observed) [m3/s],sub114383 [m3/s],sub114428 [m3/s],sub114428 (observed) [m3/s]
10112,2009-06-08,00:00:00.00,15.3279,5.80685,43.9696,52.1399,0.543459,0.82232,0.328022,0.515366,0.215408,1.7916,0.194241,0.143283,0.222521,0.226516,1.03385,5.95882,5.30374,3.44563,1.6343,0.218811,0.651286,0.0108332,1.41031,0,1.43342,0.709332,0.25543,1.6642,0.781372
10113,2009-06-09,00:00:00.00,2.21062,5.2384,29.7212,34.3556,0.610207,0.852619,0.49689,1.34788,0.26924,1.87825,0.189741,0.158291,0.236483,0.248773,1.17543,6.43768,4.91863,3.25485,2.1341,0.201293,0.566336,0.0111996,2.7113,0,2.26233,0.641587,0.301345,2.70731,2.44693
10114,2009-06-10,00:00:00.00,0.819695,3.95508,27.7226,28.7215,0.655127,0.881785,0.491995,1.62538,0.200988,2.0054,0.185495,0.15999,0.309293,0.259897,1.06471,5.85281,4.42875,3.09143,2.43397,0.193235,0.538019,0.0112416,3.77421,0.00462958,3.03556,0.808957,0.278232,4.82351,2.44008
10115,2009-06-11,00:00:00.00,1.48782,2.09895,6.66558,12.4473,0.66977,0.863662,0.356025,0.753227,0.210374,2.00851,0.180549,0.165087,0.296776,0.279154,1.18449,5.05244,3.26493,3.04537,2.29403,0.177765,0.509702,0.0109676,3.90079,0.00925915,3.34822,0.654608,0.300136,7.52791,2.41266
10116,2009-06-12,00:00:00.00,0.198293,2.73694,3.8899,5.25008,0.678495,0.809294,0.263243,0.294495,0.228646,1.9683,0.174647,0.180378,0.258057,0.329459,1.21394,4.42951,2.7354,3.08968,2.25405,0.170649,0.481386,0.010577,3.07415,0.00462958,3.30569,0.867355,0.355786,9.63884,2.24816
10117,2009-06-13,00:00:00.00,0.0444561,3.69917,9.31872,8.01009,0.662042,0.685833,0.220503,0.135921,0.187417,1.88647,0.168201,0.194253,0.336591,0.354683,1.16354,4.08086,2.70709,3.15157,2.25405,0.156987,0.453069,0.0101734,2.20704,0.00462958,3.31501,0.670973,0.354106,10.1813,1.86433
10118,2009-06-14,00:00:00.00,0.154703,3.39743,20.2875,17.2581,0.620828,0.425602,0.197087,0.229366,0.155225,1.8471,0.161582,0.198218,0.332799,0.377098,1.13918,3.90402,2.35596,3.07312,1.90419,0.150703,0.453069,0.00976877,1.73578,0,3.65728,0.66279,0.345958,9.17003,1.47364
10119,2009-06-15,00:00:00.00,0.0747191,5.37945,46.2058,39.0079,0.580428,0.322528,0.182118,0.220871,0.133735,1.71883,0.155002,0.216907,0.332044,0.373761,1.0565,3.77062,2.09827,2.79475,1.6443,0.138638,0.453069,0.00937862,1.48559,0,4.13737,0.760982,0.314848,7.36819,1.41881
10120,2009-06-16,00:00:00.00,0.0310469,7.09689,59.924,55.6028,0.547691,0.265328,0.170338,0.150079,0.120932,1.54666,0.148626,0.190572,0.314976,0.345298,0.968151,3.59901,1.90572,2.54758,1.42439,0.133088,0.481386,0.00900443,1.32762,0,4.27634,0.902813,0.283866,5.55226,1.37768
10121,2009-06-17,00:00:00.00,0.93047,14.4074,79.0699,73.5968,0.517588,0.221154,0.160141,0.110436,0.178962,1.44869,0.142549,0.105905,0.28342,0.3259,0.917181,3.37703,1.99917,2.39093,1.4044,0.122433,0.594653,0.00864487,1.22106,0.0553896,3.89639,0.891903,0.262299,4.11598,1.59934
10122,2009-06-18,00:00:00.00,0.422446,14.8455,65.4966,68.675,0.489194,0.209544,0.152182,0.135921,0.19972,1.45152,0.136774,0.112418,0.273141,0.301501,0.922561,3.18793,1.7783,2.2702,1.32443,0.117532,0.453069,0.00829936,1.14473,0.0553896,3.26535,0.760982,0.238702,3.11777,1.57498
10123,2009-06-19,00:00:00.00,0.2053,10.5803,53.958,57.4417,0.462916,0.234746,0.146246,0.135921,0.141358,1.53562,0.131265,0.101657,0.247414,0.281082,0.892829,3.00624,1.60839,2.161,1.18449,0.108123,0.424752,0.00796739,1.08637,0.0553896,2.69078,0.605512,0.221926,2.46844,1.53439
10124,2009-06-20,00:00:00.00,0.902768,10.3633,51.3841,52.4334,0.438567,0.252303,0.141562,0.249188,0.121224,1.40904,0.126167,0.109869,0.239864,0.25876,0.835346,2.83508,1.49796,2.06294,1.07254,0.103795,0.424752,0.00765545,1.0398,0.0553896,2.27022,0.523686,0.202997,2.06024,1.50192
10125,2009-06-21,00:00:00.00,0.222977,4.6649,20.2784,28.7498,0.415736,0.254568,0.136829,0.300158,0.112117,1.32211,0.121407,0.0923128,0.217635,0.241145,0.83308,2.68661,1.41584,1.96811,0.991572,0.0954851,0.424752,0.00736263,0.997023,0.0553896,1.97695,0.400947,0.189182,1.80863,1.4938
10126,2009-06-22,00:00:00.00,1.30956,1.69829,12.0737,15.1351,0.394886,0.235596,0.131851,0.147247,0.10845,1.27794,0.116668,0.0852336,0.209924,0.222001,0.883767,2.58029,1.41867,1.88152,0.993571,0.0916629,0.424752,0.00709876,0.984139,0.0553896,1.77029,0.458225,0.173623,1.6502,1.47756
10127,2009-06-23,00:00:00.00,8.36975,1.50138,10.2509,11.0214,0.392023,0.247772,0.144148,0.169901,0.210625,1.44812,0.112015,0.0843841,0.190485,0.218947,1.11115,2.65802,3.10918,1.79721,2.34401,0.0843244,0.764554,0.00702451,1.11039,0.0553896,1.67249,0.561872,0.174362,1.6214,1.47756
10128,2009-06-24,00:00:00.00,7.85798,0.690448,10.5794,10.5881,0.44144,0.246922,0.16748,0.515366,0.276871,1.45209,0.107563,0.0982593,0.203244,0.236997,1.26208,3.5231,3.73215,1.81402,3.05371,0.0809489,0.679603,0.00703677,1.43872,0.0553896,1.74216,0.447315,0.212006,1.87925,1.48568
10129,2009-06-25,00:00:00.00,0.309012,0.577446,4.70949,6.32321,0.504043,0.271275,0.16546,0.594653,0.196269,1.45322,0.1033,0.0917464,0.273575,0.261763,1.20799,4.51579,3.69251,1.91923,3.12368,0.0744682,0.453069,0.00689049,1.82225,0.0553896,1.8874,0.436405,0.248276,2.5307,1.44509
10130,2009-06-26,00:00:00.00,0.0089165,1.31637,4.18041,4.51999,0.511094,0.402099,0.145171,0.832514,0.132587,1.36883,0.0991753,0.0934454,0.347493,0.282493,1.03753,4.44073,3.00724,1.8764,2.374,0.0714873,0.424752,0.00664646,1.97901,0.0553896,2.0028,0.441642,0.234258,3.43606,1.38826
10131,2009-06-27,00:00:00.00,0.278667,1.30361,4.45066,4.43916,0.479394,0.466944,0.129767,0.832514,0.108709,1.28587,0.0954657,0.080986,0.318472,0.275062,0.872441,3.72668,2.02182,1.76189,1.62431,0.0657641,0.396435,0.00638476,1.78531,0.0553896,2.06756,0.390683,0.212707,4.19552,0.805351
10132,2009-06-28,00:00:00.00,0.209025,1.50064,3.43137,3.73896,0.447067,0.427584,0.120028,0.991088,0.0971849,1.19808,0.0922318,0.0739068,0.246433,0.251411,0.75436,3.03662,1.63954,1.71354,1.24447,0.0631316,0.396435,0.00613213,1.42775,0.0553896,2.0282,0.319907,0.205728,4.42751,0.364519
10133,2009-06-29,00:00:00.00,0.106375,1.49427,3.28799,3.39171,0.421693,0.406912,0.112636,0.274673,0.091014,1.15816,0.0888594,0.0866494,0.234664,0.233694,0.646189,2.61032,1.31673,1.61035,0.94959,0.0580773,0.368118,0.00589039,1.13897,0.0553896,1.88384,0.263286,0.187806,4.07375,0.184289
10134,2009-06-30,00:00:00.00,0.00730543,0.0943916,2.44252,2.71091,0.398326,0.398984,0.105277,0.0396435,0.0862105,1.07179,0.0851325,0.0753227,0.223702,0.214909,0.613625,2.35451,1.12418,1.48358,0.755671,0.0557525,0.368118,0.00565579,0.971978,0.0553896,1.7042,0.469952,0.169793,3.39026,0.0998571
10135,2009-07-01,00:00:00.00,0.00864793,0.0712522,2.0087,2.18216,0.375578,0.326776,0.0983082,0.0226534,0.0800682,1.02535,0.0813703,0.0577663,0.200036,0.20037,0.578229,2.16472,1.04772,1.37523,0.680702,0.051289,0.368118,0.00542956,0.878549,0.0553896,1.55073,0.486938,0.15724,2.68654,0.0487108
10136,2009-07-02,00:00:00.00,0.0298608,0.0530377,1.99418,2.04276,0.354217,0.263629,0.0928148,0.0198218,0.0750413,0.893961,0.0778251,0.0348297,0.188126,0.18465,0.512817,2.00123,0.954276,1.28147,0.587568,0.0492359,0.368118,0.00521223,0.816901,0,1.43731,0.421824,0.14333,2.13205,0.141255
10137,2009-07-03,00:00:00.00,0.104985,0.0522529,1.99664,2.02747,0.33438,0.146681,0.0883791,0.0169901,0.0708994,0.766819,0.0745349,0.0291663,0.167413,0.17233,0.458166,1.85519,0.872157,1.1954,0.504603,0.0452942,0.368118,0.00500362,0.770158,0,1.35427,0.3284,0.133317,1.75241,0.0820189
10138,2009-07-04,00:00:00.00,0.0483777,0.0511879,1.99735,2.02606,0.315944,0.129691,0.0844079,0.0141584,0.0674297,0.725476,0.0714564,0.0334138,0.156518,0.158888,0.430132,1.72522,0.812692,1.12012,0.445627,0.0434811,0.368118,0.00480338,0.731339,0,1.29066,0.220821,0.121939,1.50794,0.0546793
10139,2009-07-05,00:00:00.00,1.3767,0.0514136,2.06365,2.07301,0.298699,0.112135,0.0840723,0.0141584,0.064615,0.63911,0.0704112,0.0288831,0.13663,0.148338,0.401532,1.6091,0.739068,1.0486,0.369659,0.04,0.368118,0.00461284,0.697175,0,1.23956,0.203835,0.113632,1.36719,0.0501227
10140,2009-07-06,00:00:00.00,0.625135,0.0532234,2.18334,2.17502,0.282611,0.105338,0.0860964,0.00849504,0.061735,0.640526,0.0709754,0.0331307,0.127916,0.136824,0.316865,1.50609,0.699425,0.98431,0.330675,0.0383988,0.368118,0.00443086,0.750535,0,1.21106,0.155707,0.104238,1.30367,0.0318963
10141,2009-07-07,00:00:00.00,0.403294,0.0553054,2.32663,2.3091,0.26758,0.12063,0.0831201,0.00566336,0.0586685,0.683568,0.0694473,0.0300158,0.111913,0.127785,0.243241,1.41429,0.764554,0.922283,0.395648,0.0353246,0.368118,0.00425475,0.90941,0,1.21228,0.144383,0.0973416,1.25316,0.022783
10142,2009-07-08,00:00:00.00,19.571,0.0580658,2.46555,2.44885,0.263948,0.139602,0.465133,0.00283168,0.204618,0.766536,0.0797715,0.0237861,0.10534,0.118169,0.162822,2.09032,0.872157,0.86303,0.447626,0.0339106,0.424752,0.00425647,1.59025,0,1.4364,0.184017,0.0955165,1.30811,0.505783
10143,2009-07-09,00:00:00.00,1.01438,0.059018,2.47936,2.49682,0.274848,0.113267,0.928512,0.00283168,0.28419,0.889148,0.0870694,0.0181228,0.104803,0.111877,0.161689,2.56803,0.860831,0.804583,0.493607,0.0311958,0.368118,0.00429997,2.54966,0,2.15102,0.161369,0.0991382,1.70985,0.337189
10144,2009-07-10,00:00:00.00,5.55202,0.0567611,2.36618,2.41984,0.277204,0.223703,1.09368,0,0.248558,1.05905,0.0930871,0.0240693,0.143728,0.106156,0.173016,2.07602,0.838177,0.746798,0.498605,0.029947,0.339802,0.00425974,3.08906,0,3.06235,0.13589,0.0905197,2.53468,0.423765
10145,2009-07-11,00:00:00.00,1.39504,0.0548617,2.21683,2.28301,0.263301,0.192837,1.11148,0,0.213188,1.05905,0.10088,0.0385108,0.134217,0.100368,0.175847,1.65112,0.923128,0.689009,0.555581,0.0275495,0.368118,0.00420441,3.01038,0,3.52516,0.144556,0.0854401,3.57609,0.195934
10146,2009-07-12,00:00:00.00,0.233748,0.0533486,2.08697,2.1484,0.248072,0.198784,0.743977,0,0.123082,1.05905,0.0913993,0.0444574,0.0918302,0.0927677,0.167635,1.36321,0.843841,0.635497,0.476614,0.0264467,0.368118,0.00406404,2.33039,0,3.42447,0.138887,0.0865291,4.37329,0.109359
10147,2009-07-13,00:00:00.00,0.0284132,0.0517223,2.02827,2.06851,0.236417,0.179245,0.320833,0.00849504,0.0924374,0.931906,0.0800949,0.0390772,0.0775261,0.0868016,0.17613,1.16826,0.679603,0.585418,0.340671,0.0243294,0.339802,0.00390436,1.68713,0,3.11899,0.189907,0.0802756,4.53633,0.0683491
10148,2009-07-14,00:00:00.00,1.15262,0.0524458,2.08784,2.09257,0.225646,0.162538,0.161768,0.0594653,0.0811051,0.762005,0.0720856,0.0280336,0.0700184,0.0803159,0.125443,1.02082,0.685267,0.539928,0.317681,0.0233555,0.368118,0.00374871,1.36882,0,2.8016,0.294781,0.0741774,4.10081,0.979671
10149,2009-07-15,00:00:00.00,5.83761,0.70006,2.80252,2.65829,0.215211,0.145832,0.115188,0.33697,0.0726464,0.677055,0.0680207,0.0314316,0.0621299,0.0752495,0.133938,1.27949,1.40168,0.524109,0.552583,0.0214857,0.849504,0.00360698,1.19046,0,2.46312,0.530039,0.0704125,3.39942,2.92534
10150,2009-07-16,00:00:00.00,3.99712,1.63637,4.67336,4.81769,0.212497,0.123461,0.101778,0.951444,0.0703656,0.592387,0.0676001,0.0291663,0.0642961,0.0697132,0.111568,2.07515,1.12135,0.589876,0.497605,0.0206256,0.62297,0.00347351,1.11275,0,2.22217,0.603734,0.0692367,2.7491,0.865756
10151,2009-07-17,00:00:00.00,0.246055,7.30862,11.514,11.0465,0.218576,0.112701,0.0985629,0.436079,0.0677404,0.549912,0.0673561,0.0297326,0.0695359,0.0654082,0.151495,2.52623,2.87416,0.691609,2.45079,0.0189743,0.424752,0.00333777,1.12906,0,2.28142,0.496026,0.071448,2.32199,1.46286
10152,2009-07-18,00:00:00.00,0.0812899,6.64163,13.8482,14.0213,0.214622,0.0988256,0.0886586,0.240693,0.0581969,0.507437,0.0650614,0.038794,0.100302,0.0606036,0.179812,2.21593,2.47772,0.807329,2.11093,0.0182148,0.368118,0.00320486,1.15914,0,2.5395,0.35147,0.0648342,2.14921,0.753592
10153,2009-07-19,00:00:00.00,0.122682,8.66702,16.8191,16.173,0.195395,0.0931623,0.0755676,0.0821187,0.0517894,0.42277,0.0614936,0.0249188,0.0934069,0.0567934,0.123461,1.68561,1.71033,0.865345,1.34125,0.0167565,0.368118,0.00307672,1.13662,0,2.64472,0.320291,0.0580792,2.15705,0.421125
10154,2009-07-20,00:00:00.00,0.0124492,8.71749,15.9281,16.1372,0.175839,0.0991088,0.0664553,0.0169901,0.0475593,0.393037,0.0580341,0.0167069,0.0558117,0.0526071,0.063996,1.3219,1.20346,0.769641,0.863453,0.0160858,0.339802,0.00295358,1.05254,0,2.46219,0.30045,0.0557605,2.20027,0.243809
10155,2009-07-21,00:00:00.00,0.102363,0.407085,7.0714,9.5037,0.162368,0.099392,0.0606257,0.0226534,0.0444716,0.342067,0.0551281,0.0110436,0.0428593,0.0493115,0.0212376,1.12798,0.940118,0.638714,0.601562,0.014798,0.339802,0.00283535,0.960853,0,2.14906,0.218251,0.0516978,2.14509,0.155151
10156,2009-07-22,00:00:00.00,0.110921,0.0936998,4.16677,5.20784,0.152287,0.0996751,0.0566191,0,0.0420313,0.312334,0.052639,0.0116099,0.0372097,0.0456978,0.0144416,0.993074,0.815524,0.551542,0.475615,0.0142056,0.339802,0.00272185,0.892044,0,1.86731,0.209748,0.0475156,1.96491,0.0886579
10157,2009-07-23,00:00:00.00,0.018032,0.0666317,2.85122,3.31265,0.143472,0.113834,0.0534476,0,0.0399749,0.286849,0.0503894,0.00877821,0.0316325,0.0428532,0.00991088,0.869307,0.72491,0.487347,0.384653,0.0130683,0.339802,0.0026129,0.839516,0,1.65977,0.212583,0.0444364,1.72685,0.0664934
10158,2009-07-24,00:00:00.00,0.0278385,0.0650825,2.7466,2.83318,0.135435,0.0971266,0.050737,0,0.0381514,0.265612,0.0482952,0.00906138,0.0289699,0.0397339,0.00339802,0.758502,0.60598,0.439635,0.29469,0.0125452,0.311485,0.0025083,0.796156,0,1.51131,0.413827,0.0411093,1.50677,0.0443289
10159,2009-07-25,00:00:00.00,0.0348471,0.0637513,2.81703,2.8209,0.128042,0.0744732,0.048388,0,0.0364851,0.231631,0.0463193,0.0121762,0.0254568,0.0372768,0.00198218,0.668486,0.580494,0.401206,0.240713,0.0115408,0.339802,0.0024079,0.758375,0,1.40289,0.348635,0.0385901,1.33968,0.0221645
10160,2009-07-26,00:00:00.00,0.320282,0.0654648,2.92298,2.9111,0.12119,0.0662613,0.046282,0,0.0349299,0.206429,0.0444418,0.00962771,0.0237598,0.034582,0,0.598998,0.580494,0.369891,0.213724,0.0110789,0.368118,0.00231151,0.724141,0,1.32138,0.226755,0.0358334,1.22408,0.0221645
10161,2009-07-27,00:00:00.00,0.36125,0.0678321,3.02216,3.01107,0.114873,0.0665445,0.0443398,0,0.0334645,0.189439,0.0426503,0.00991088,0.0211439,0.0324577,0,0.547005,0.526692,0.344975,0.187735,0.0101919,0.339802,0.00221898,0.692392,0,1.2582,0.19813,0.0337101,1.14409,0.0221645
10162,2009-07-28,00:00:00.00,0.55499,0.0682284,3.04463,3.05378,0.109112,0.0555009,0.042955,0,0.032072,0.168202,0.0409371,0.00736237,0.0198318,0.030128,0,0.513742,0.546514,0.328623,0.179738,0.00978393,0.368118,0.00213016,0.663237,0,1.2075,0.152843,0.0314633,1.08601,0.0221645
10163,2009-07-29,00:00:00.00,0.191537,0.0675884,3.04778,3.0646,0.103721,0.0586158,0.0420003,0,0.0307462,0.146964,0.0393112,0.00481386,0.0179687,0.0282903,0,0.494562,0.560673,0.328964,0.191733,0.00900064,0.368118,0.0020449,0.638057,0,1.16547,0.141522,0.0297788,1.04081,0.0221645
10164,2009-07-30,00:00:00.00,2.66883,0.0664946,3.0224,3.05684,0.0994869,0.0642791,0.0524317,0,0.0438701,0.147247,0.0391206,0.00509702,0.0176692,0.0262783,0,0.485281,0.603148,0.334445,0.235715,0.00864035,0.368118,0.00196496,0.616647,0,1.12938,0.147182,0.0284024,1.02599,0.0221645
10165,2009-07-31,00:00:00.00,0.682681,0.0637964,3.08976,3.11257,0.0971414,0.0447405,0.0682925,0,0.0517871,0.134505,0.0394257,0.00283168,0.0178607,0.0246927,0,0.484932,0.625801,0.337482,0.230717,0.00794861,0.396435,0.00188892,0.594085,0,1.09747,0.0905738,0.0279736,1.04553,0.0221645
10166,2009-08-01,00:00:00.00,1.80649,0.0654321,5.54168,5.43158,0.0945324,0.0308653,0.0659475,0,0.0410803,0.134505,0.0381477,0.000283168,0.0234434,0.0229492,0,0.50058,0.846672,0.367517,0.394648,0.00763043,0.453069,0.00181408,0.567549,0,1.06847,0.0962346,0.0264197,1.04124,0
10167,2009-08-02,00:00:00.00,1.51653,0.22884,10.7504,12.6804,0.0909591,0.0254851,0.0526675,0,0.0391171,0.12601,0.0360452,0.000566336,0.0243996,0.0215749,0,0.54484,0.756059,0.465818,0.33202,0.00701954,0.424752,0.00174153,0.540648,0,1.04166,0.0735912,0.0250266,0.989566,0
10168,2009-08-03,00:00:00.00,0.0849946,0.23907,14.6635,17.1956,0.087883,0.0169901,0.0430308,0,0.0381897,0.121762,0.0339152,0.000566336,0.0212444,0.0200695,0,0.610549,0.696593,0.562347,0.35701,0.00673855,0.339802,0.00167182,0.515934,0,1.01646,0.0424565,0.0244107,0.929829,0
10169,2009-08-04,00:00:00.00,0.673986,0.418013,22.2399,27.0642,0.0838509,0.0144416,0.037481,0,0.0315548,0.113267,0.0320454,0.000849504,0.0252587,0.0188747,0,0.673405,0.696593,0.654442,0.358009,0.00619907,0.339802,0.00160579,0.515295,0,0.99262,0.0311347,0.0227899,0.88806,0
10170,2009-08-05,00:00:00.00,3.64695,0.409798,24.2648,31.0276,0.0778838,0.0229366,0.0500944,0,0.02831,0.134788,0.031465,0.00113267,0.0240763,0.0175616,0,0.870667,0.665445,0.741795,0.327022,0.00595093,0.339802,0.00154534,0.602221,0,0.97004,0.0311347,0.0203683,0.881015,0
10171,2009-08-06,00:00:00.00,3.51873,0.526781,12.79,18.8636,0.0718603,0.0201049,0.130801,0.00566336,0.0703647,0.143283,0.0331068,0.00113267,0.0157259,0.0165221,0.000283168,1.16666,0.648455,0.704293,0.281041,0.0054745,0.368118,0.0014886,0.783508,0,0.949225,0.0311347,0.018871,0.940394,0
10172,2009-08-07,00:00:00.00,0.585156,0.528245,4.4815,9.06135,0.0669678,0.0487049,0.20993,0.138752,0.0841354,0.185758,0.0332344,0.00424752,0.0122615,0.0153822,0.00396435,1.21412,0.637128,0.576976,0.242058,0.00525536,0.396435,0.00143186,0.953917,0,0.930214,0.0311347,0.0175811,1.07809,0
10173,2009-08-08,00:00:00.00,1.08348,0.0751398,2.88807,3.98497,0.0630122,0.144982,0.17392,0.475722,0.0465764,1.18817,0.0319217,0.0243524,0.0100268,0.0144781,0.00764554,1.04286,0.625801,0.459908,0.228064,0.00483462,0.396435,0.00137537,1.00476,0,0.911396,0.0339652,0.0166151,1.25373,0
10174,2009-08-09,00:00:00.00,4.79005,0.0662493,2.64028,2.86576,0.0600721,0.128275,0.451631,0.436079,0.156042,0.890847,0.0342089,0.0130257,0.00909217,0.0134984,0.00877821,0.850366,0.583326,0.382027,0.215069,0.00464109,0.368118,0.00132284,0.883371,0,0.891722,0.0339652,0.0162585,1.40019,0
10175,2009-08-10,00:00:00.00,0.201391,0.0567471,2.46917,2.61752,0.0581673,0.116948,0.884116,0.373782,0.192062,0.763421,0.0365208,0.010194,0.00992098,0.0127265,0.010194,0.671324,0.648455,0.333654,0.30803,0.00426953,0.339802,0.00127266,0.665754,0,0.872427,0.0339652,0.016627,1.44596,0
10176,2009-08-11,00:00:00.00,0.229349,0.0546273,2.3391,2.42348,0.056059,0.131107,0.7029,0.328475,0.0774546,0.466095,0.0344333,0.00764554,0.0163402,0.0118668,0.00736237,0.541496,0.719247,0.302553,0.38,0.00409862,0.339802,0.00122216,0.50223,0,0.853907,0.0338801,0.0157589,1.33399,0
10177,2009-08-12,00:00:00.00,0.00766471,0.0533996,2.30996,2.35122,0.0530353,0.128275,0.283387,0.274673,0.037729,0.300441,0.0302438,0.00481386,0.0172859,0.0111798,0.00906138,0.460478,0.648455,0.278024,0.310029,0.00377049,0.339802,0.00117328,0.422928,0,0.835606,0.0536435,0.0141763,1.10791,0
10178,2009-08-13,00:00:00.00,0.0281799,0.053744,2.46303,2.44889,0.0497841,0.125443,0.115828,0.249188,0.0269329,0.232481,0.0266297,0.00481386,0.0114955,0.0104275,0.0198218,0.406245,0.591821,0.255911,0.252054,0.00361956,0.339802,0.00112631,0.380493,0,0.817368,0.0367034,0.0130298,0.88699,0
10179,2009-08-14,00:00:00.00,0.528178,0.0555123,2.53997,2.53895,0.0468924,0.128275,0.0668923,0.237861,0.0216194,0.194253,0.024264,0.00198218,0.00838235,0.0098285,0.00821187,0.364145,0.552178,0.235533,0.21207,0.00332978,0.339802,0.00108123,0.362652,0,0.79949,0.0536435,0.0121954,0.733984,0
10180,2009-08-15,00:00:00.00,5.11661,0.0708745,2.40013,2.45839,0.044769,0.125443,0.208997,0.266178,0.0994365,0.202748,0.0251511,0.00764554,0.00671046,0.00917642,0.0164237,0.420199,0.563504,0.217236,0.195077,0.00319649,0.368118,0.00104215,0.413019,0,0.78215,0.129874,0.0118433,0.669271,0
